port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,pre_post,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,Mi amigo viejo viene a comer con nosotros ,Mi amigo ha sido mi amigo por muchos años,Mi amigo es mayor,opt_b,,,,1,9.8741,0,1,1,1,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,Marta es la persona única de quien te hablé.,"No te hablé de nadie más, aparte de Marta.","No hay nadie (tan especial) como Marta, la de que te hablé.",opt_b,,,,0,14.4526,0,2,2,4,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,Mi abuela tiene dos lámparas antiguas en el salón.,Tiene dos lámparas viejas en el salón.,Tiene dos lámparas del salón que reliquías.,opt_a,,,,1,8.0377,0,3,3,6,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,Sus padres hablan una rara lengua.,Hablan una lengua que muy poca gente habla.,Hablan una lengua extraña.,opt_b,,,,0,11.5517,0,4,4,3,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,El mismo presidente habló con la clase.,"El presidente, y no otra persona, habló con las clase.",El presidente que ya había estado habló con la clase.,opt_a,,,,1,21.0869,0,5,5,9,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,Las grandes obras son impresionantes.,Las obras no son pequeñas.,Las obras son grandiosas.,opt_b,,,,0,7.8377,0,6,6,2,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,El cuadro grande es muy caro.,El cuadro es impresionante y cuesta mucho dinero,El cuadro es enorme y cuesta mucho dinero,opt_b,,,,0,7.5651,0,7,7,0,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,Mariela es una vieja amiga de Florencia.,Hace muchos años que son amigas.,Mariela es vieja.,opt_a,,,,1,15.3951,0,8,8,8,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,En esa casa vive un hombre solo.,Solo vive un hombre en la casa.,El hombre se siente solo.,opt_a,,,,1,4.0494,0,9,9,7,1,,
,,61400d8ffcc5d04fd6b1a842,001,2022-09-19_23h22.00.276,rothman_exp,2022.2.3,Win32,170.1837985,,,,,,,,,,,,,,,,,,,,,,space,26.0929
